qname	tname	num_alns	pid	qcov	tcov
SKTGIJFO_CDS_0035	SKTGIJFO_CDS_3033	1	97.15	100.0	100.0
SKTGIJFO_CDS_0035	SKTGIJFO_CDS_3554	1	96.97	100.0	100.0
SKTGIJFO_CDS_0036	SKTGIJFO_CDS_0476	1	100.0	100.0	100.0
SKTGIJFO_CDS_0036	SKTGIJFO_CDS_0036	1	100.0	100.0	100.0
SKTGIJFO_CDS_0036	SKTGIJFO_CDS_2066	1	99.78	100.0	100.0
SKTGIJFO_CDS_0036	SKTGIJFO_CDS_3555	1	92.22	100.0	100.0
SKTGIJFO_CDS_0036	SKTGIJFO_CDS_3227	1	90.87	99.57	98.92
SKTGIJFO_CDS_0036	SKTGIJFO_CDS_2838	1	90.87	99.57	98.92
SKTGIJFO_CDS_0036	SKTGIJFO_CDS_2653	1	90.87	99.57	98.92
SKTGIJFO_CDS_0036	SKTGIJFO_CDS_3034	1	90.22	99.57	98.92
SKTGIJFO_CDS_0037	SKTGIJFO_CDS_0037	1	100.0	100.0	100.0
SKTGIJFO_CDS_0037	SKTGIJFO_CDS_2067	1	99.26	100.0	100.0
SKTGIJFO_CDS_0037	SKTGIJFO_CDS_0477	1	96.7	100.0	100.0
SKTGIJFO_CDS_0037	SKTGIJFO_CDS_3035	1	95.2	100.0	100.0
SKTGIJFO_CDS_0037	SKTGIJFO_CDS_3228	1	94.63	100.0	100.0
SKTGIJFO_CDS_0037	SKTGIJFO_CDS_2839	1	94.62	100.0	100.0
SKTGIJFO_CDS_0037	SKTGIJFO_CDS_2654	1	94.62	100.0	100.0
SKTGIJFO_CDS_0037	SKTGIJFO_CDS_3556	1	94.38	100.0	100.0
SKTGIJFO_CDS_0037	SKTGIJFO_CDS_1871	1	94.21	100.0	100.0
SKTGIJFO_CDS_0038	SKTGIJFO_CDS_0038	1	100.0	100.0	100.0
SKTGIJFO_CDS_0038	SKTGIJFO_CDS_3036	1	99.74	100.0	100.0
SKTGIJFO_CDS_0038	SKTGIJFO_CDS_2840	1	99.74	100.0	100.0
SKTGIJFO_CDS_0038	SKTGIJFO_CDS_2655	1	99.74	100.0	100.0
SKTGIJFO_CDS_0038	SKTGIJFO_CDS_0478	1	99.74	100.0	100.0
SKTGIJFO_CDS_0038	SKTGIJFO_CDS_1872	1	99.49	100.0	100.0
SKTGIJFO_CDS_0038	SKTGIJFO_CDS_3557	1	99.23	100.0	100.0
SKTGIJFO_CDS_0038	SKTGIJFO_CDS_3229	1	99.23	100.0	100.0
SKTGIJFO_CDS_0038	SKTGIJFO_CDS_2068	1	99.23	100.0	100.0
SKTGIJFO_CDS_0039	SKTGIJFO_CDS_3037	1	100.0	100.0	100.0
SKTGIJFO_CDS_0039	SKTGIJFO_CDS_2069	1	100.0	100.0	100.0
SKTGIJFO_CDS_0039	SKTGIJFO_CDS_1873	1	100.0	100.0	100.0
SKTGIJFO_CDS_0039	SKTGIJFO_CDS_0479	1	100.0	100.0	100.0
SKTGIJFO_CDS_0039	SKTGIJFO_CDS_0039	1	100.0	100.0	100.0
SKTGIJFO_CDS_0039	SKTGIJFO_CDS_2841	1	99.58	100.0	100.0
SKTGIJFO_CDS_0039	SKTGIJFO_CDS_2656	1	99.58	100.0	100.0
SKTGIJFO_CDS_0039	SKTGIJFO_CDS_3230	1	98.73	100.0	100.0
SKTGIJFO_CDS_0040	SKTGIJFO_CDS_3231	1	100.0	100.0	100.0
SKTGIJFO_CDS_0040	SKTGIJFO_CDS_3038	1	100.0	100.0	100.0
SKTGIJFO_CDS_0040	SKTGIJFO_CDS_2842	1	100.0	100.0	100.0
SKTGIJFO_CDS_0040	SKTGIJFO_CDS_2657	1	100.0	100.0	100.0
SKTGIJFO_CDS_0040	SKTGIJFO_CDS_2070	1	100.0	100.0	100.0
SKTGIJFO_CDS_0040	SKTGIJFO_CDS_1874	1	100.0	100.0	100.0
SKTGIJFO_CDS_0040	SKTGIJFO_CDS_0480	1	100.0	100.0	100.0
SKTGIJFO_CDS_0040	SKTGIJFO_CDS_0040	1	100.0	100.0	100.0
SKTGIJFO_CDS_0040	SKTGIJFO_CDS_3356	1	90.05	99.06	99.06
SKTGIJFO_CDS_0041	SKTGIJFO_CDS_3232	1	100.0	100.0	100.0
SKTGIJFO_CDS_0041	SKTGIJFO_CDS_3039	1	100.0	100.0	100.0
SKTGIJFO_CDS_0041	SKTGIJFO_CDS_2843	1	100.0	100.0	100.0
SKTGIJFO_CDS_0041	SKTGIJFO_CDS_2658	1	100.0	100.0	100.0
SKTGIJFO_CDS_0041	SKTGIJFO_CDS_1875	1	100.0	100.0	100.0
SKTGIJFO_CDS_0041	SKTGIJFO_CDS_0481	1	100.0	100.0	100.0
SKTGIJFO_CDS_0041	SKTGIJFO_CDS_0041	1	100.0	100.0	100.0
SKTGIJFO_CDS_0041	SKTGIJFO_CDS_2071	1	99.63	100.0	100.0
SKTGIJFO_CDS_0042	SKTGIJFO_CDS_2072	1	100.0	100.0	100.0
SKTGIJFO_CDS_0042	SKTGIJFO_CDS_1876	1	100.0	100.0	100.0
SKTGIJFO_CDS_0042	SKTGIJFO_CDS_0042	1	100.0	100.0	100.0
SKTGIJFO_CDS_0042	SKTGIJFO_CDS_0483	1	100.0	94.65	95.56
SKTGIJFO_CDS_0042	SKTGIJFO_CDS_3234	1	97.67	94.65	95.56
SKTGIJFO_CDS_0042	SKTGIJFO_CDS_2845	1	97.67	94.65	95.56
SKTGIJFO_CDS_0042	SKTGIJFO_CDS_2660	1	97.67	94.65	95.56
SKTGIJFO_CDS_0042	SKTGIJFO_CDS_3042	1	96.01	94.65	95.56
SKTGIJFO_CDS_0042	SKTGIJFO_CDS_3359	1	95.68	94.65	95.56
SKTGIJFO_CDS_0043	SKTGIJFO_CDS_3235	1	100.0	100.0	100.0
SKTGIJFO_CDS_0043	SKTGIJFO_CDS_2846	1	100.0	100.0	100.0
SKTGIJFO_CDS_0043	SKTGIJFO_CDS_2661	1	100.0	100.0	100.0
SKTGIJFO_CDS_0043	SKTGIJFO_CDS_2073	1	100.0	100.0	100.0
SKTGIJFO_CDS_0043	SKTGIJFO_CDS_1877	1	100.0	100.0	100.0
SKTGIJFO_CDS_0043	SKTGIJFO_CDS_0484	1	100.0	100.0	100.0
SKTGIJFO_CDS_0043	SKTGIJFO_CDS_0043	1	100.0	100.0	100.0
SKTGIJFO_CDS_0043	SKTGIJFO_CDS_3043	1	99.64	100.0	100.0
SKTGIJFO_CDS_0044	SKTGIJFO_CDS_0044	1	100.0	100.0	100.0
SKTGIJFO_CDS_0044	SKTGIJFO_CDS_3361	1	98.92	100.0	100.0
SKTGIJFO_CDS_0044	SKTGIJFO_CDS_3044	1	96.42	100.0	100.0
SKTGIJFO_CDS_0044	SKTGIJFO_CDS_2847	1	96.42	100.0	100.0
SKTGIJFO_CDS_0044	SKTGIJFO_CDS_2662	1	96.42	100.0	100.0
SKTGIJFO_CDS_0044	SKTGIJFO_CDS_2074	1	96.06	100.0	100.0
SKTGIJFO_CDS_0044	SKTGIJFO_CDS_1878	1	96.06	100.0	100.0
SKTGIJFO_CDS_0044	SKTGIJFO_CDS_0485	1	96.06	100.0	100.0
SKTGIJFO_CDS_0044	SKTGIJFO_CDS_3236	1	95.7	100.0	100.0
SKTGIJFO_CDS_0045	SKTGIJFO_CDS_3362	1	100.0	100.0	100.0
SKTGIJFO_CDS_0045	SKTGIJFO_CDS_3045	1	100.0	100.0	100.0
SKTGIJFO_CDS_0045	SKTGIJFO_CDS_2848	1	100.0	100.0	100.0
SKTGIJFO_CDS_0045	SKTGIJFO_CDS_2663	1	100.0	100.0	100.0
SKTGIJFO_CDS_0045	SKTGIJFO_CDS_2075	1	100.0	100.0	100.0
SKTGIJFO_CDS_0045	SKTGIJFO_CDS_1879	1	100.0	100.0	100.0
SKTGIJFO_CDS_0045	SKTGIJFO_CDS_0486	1	100.0	100.0	100.0
SKTGIJFO_CDS_0045	SKTGIJFO_CDS_0045	1	100.0	100.0	100.0
SKTGIJFO_CDS_0045	SKTGIJFO_CDS_3237	1	99.46	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_3363	1	100.0	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_3238	1	100.0	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_3046	1	100.0	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_2076	1	100.0	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_0046	1	100.0	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_2849	1	99.66	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_2664	1	99.66	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_1880	1	99.66	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_0487	1	99.66	100.0	100.0
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_0665	2	91.51	35.37	38.1
SKTGIJFO_CDS_0046	SKTGIJFO_CDS_1506	1	100.0	11.9	12.68
SKTGIJFO_CDS_0047	SKTGIJFO_CDS_3364	1	100.0	100.0	100.0
SKTGIJFO_CDS_0047	SKTGIJFO_CDS_3239	1	100.0	100.0	100.0
SKTGIJFO_CDS_0047	SKTGIJFO_CDS_2850	1	100.0	100.0	100.0
SKTGIJFO_CDS_0047	SKTGIJFO_CDS_2665	1	100.0	100.0	100.0
SKTGIJFO_CDS_0047	SKTGIJFO_CDS_2077	1	100.0	100.0	100.0
SKTGIJFO_CDS_0047	SKTGIJFO_CDS_1881	1	100.0	100.0	100.0
SKTGIJFO_CDS_0047	SKTGIJFO_CDS_0488	1	100.0	100.0	100.0
SKTGIJFO_CDS_0047	SKTGIJFO_CDS_0047	1	100.0	100.0	100.0
SKTGIJFO_CDS_0047	SKTGIJFO_CDS_3047	1	99.46	100.0	100.0
SKTGIJFO_CDS_0048	SKTGIJFO_CDS_3365	1	100.0	100.0	100.0
SKTGIJFO_CDS_0048	SKTGIJFO_CDS_3240	1	100.0	100.0	100.0
SKTGIJFO_CDS_0048	SKTGIJFO_CDS_1882	1	100.0	100.0	100.0
SKTGIJFO_CDS_0048	SKTGIJFO_CDS_0048	1	100.0	100.0	100.0
SKTGIJFO_CDS_0048	SKTGIJFO_CDS_3048	1	99.82	100.0	100.0
SKTGIJFO_CDS_0048	SKTGIJFO_CDS_2078	1	98.91	100.0	100.0
SKTGIJFO_CDS_0048	SKTGIJFO_CDS_0489	1	98.91	100.0	100.0
SKTGIJFO_CDS_0048	SKTGIJFO_CDS_2851	1	97.81	100.0	100.0
SKTGIJFO_CDS_0048	SKTGIJFO_CDS_2666	1	97.81	100.0	100.0
SKTGIJFO_CDS_0049	SKTGIJFO_CDS_3366	1	100.0	100.0	100.0
SKTGIJFO_CDS_0049	SKTGIJFO_CDS_3241	1	100.0	100.0	100.0
SKTGIJFO_CDS_0049	SKTGIJFO_CDS_3049	1	100.0	100.0	100.0
SKTGIJFO_CDS_0049	SKTGIJFO_CDS_1883	1	100.0	100.0	100.0
SKTGIJFO_CDS_0049	SKTGIJFO_CDS_0049	1	100.0	100.0	100.0
SKTGIJFO_CDS_0049	SKTGIJFO_CDS_2852	1	99.72	100.0	100.0
SKTGIJFO_CDS_0049	SKTGIJFO_CDS_2667	1	99.72	100.0	100.0
SKTGIJFO_CDS_0049	SKTGIJFO_CDS_2079	1	99.72	100.0	100.0
SKTGIJFO_CDS_0049	SKTGIJFO_CDS_0490	1	99.72	100.0	100.0
SKTGIJFO_CDS_0050	SKTGIJFO_CDS_3367	1	100.0	100.0	100.0
SKTGIJFO_CDS_0050	SKTGIJFO_CDS_0050	1	100.0	100.0	100.0
SKTGIJFO_CDS_0050	SKTGIJFO_CDS_3242	1	99.79	100.0	100.0
SKTGIJFO_CDS_0050	SKTGIJFO_CDS_2853	1	99.79	100.0	100.0
SKTGIJFO_CDS_0050	SKTGIJFO_CDS_2668	1	99.79	100.0	100.0
SKTGIJFO_CDS_0050	SKTGIJFO_CDS_1884	1	99.79	100.0	100.0
SKTGIJFO_CDS_0050	SKTGIJFO_CDS_2080	1	99.36	100.0	100.0
SKTGIJFO_CDS_0050	SKTGIJFO_CDS_0491	1	99.36	100.0	100.0
SKTGIJFO_CDS_0050	SKTGIJFO_CDS_3050	2	99.38	100.0	97.59
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_3368	1	100.0	100.0	100.0
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_3051	1	100.0	100.0	100.0
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_2854	1	100.0	100.0	100.0
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_2669	1	100.0	100.0	100.0
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_1885	1	100.0	100.0	100.0
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_0492	1	100.0	100.0	100.0
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_0051	1	100.0	100.0	100.0
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_3243	1	99.19	100.0	100.0
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_2081	1	100.0	52.03	64.65
SKTGIJFO_CDS_0051	SKTGIJFO_CDS_2082	1	100.0	40.65	43.86
SKTGIJFO_CDS_0052	SKTGIJFO_CDS_3369	1	100.0	100.0	100.0
SKTGIJFO_CDS_0052	SKTGIJFO_CDS_3244	1	100.0	100.0	100.0
SKTGIJFO_CDS_0052	SKTGIJFO_CDS_3052	1	100.0	100.0	100.0
SKTGIJFO_CDS_0052	SKTGIJFO_CDS_2855	1	100.0	100.0	100.0
SKTGIJFO_CDS_0052	SKTGIJFO_CDS_2670	1	100.0	100.0	100.0
SKTGIJFO_CDS_0052	SKTGIJFO_CDS_1886	1	100.0	100.0	100.0
SKTGIJFO_CDS_0052	SKTGIJFO_CDS_0493	1	100.0	100.0	100.0
SKTGIJFO_CDS_0052	SKTGIJFO_CDS_0052	1	100.0	100.0	100.0
SKTGIJFO_CDS_0052	SKTGIJFO_CDS_2083	1	100.0	52.63	30.3
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_3245	1	100.0	100.0	100.0
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_3053	1	100.0	100.0	100.0
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_1887	1	100.0	100.0	100.0
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_0494	1	100.0	100.0	100.0
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_0053	1	100.0	100.0	100.0
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_3370	1	98.61	93.46	100.0
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_2856	1	98.61	93.46	100.0
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_2671	1	98.61	93.46	100.0
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_2083	1	85.98	69.93	47.47
SKTGIJFO_CDS_0053	SKTGIJFO_CDS_2084	1	100.0	22.22	16.92
SKTGIJFO_CDS_0054	SKTGIJFO_CDS_3371	1	100.0	100.0	100.0
SKTGIJFO_CDS_0054	SKTGIJFO_CDS_1888	1	100.0	100.0	100.0
SKTGIJFO_CDS_0054	SKTGIJFO_CDS_0495	1	100.0	100.0	100.0
SKTGIJFO_CDS_0054	SKTGIJFO_CDS_0054	1	100.0	100.0	100.0
SKTGIJFO_CDS_0054	SKTGIJFO_CDS_2084	1	97.12	94.56	69.15
SKTGIJFO_CDS_0054	SKTGIJFO_CDS_2857	1	98.92	63.27	100.0
SKTGIJFO_CDS_0054	SKTGIJFO_CDS_2672	1	98.92	63.27	100.0
SKTGIJFO_CDS_0054	SKTGIJFO_CDS_3246	1	96.77	63.27	100.0
SKTGIJFO_CDS_0054	SKTGIJFO_CDS_3054	1	96.77	63.27	100.0
SKTGIJFO_CDS_0055	SKTGIJFO_CDS_3055	1	100.0	100.0	100.0
SKTGIJFO_CDS_0055	SKTGIJFO_CDS_2858	1	100.0	100.0	100.0
SKTGIJFO_CDS_0055	SKTGIJFO_CDS_2673	1	100.0	100.0	100.0
SKTGIJFO_CDS_0055	SKTGIJFO_CDS_1889	1	100.0	100.0	100.0
SKTGIJFO_CDS_0055	SKTGIJFO_CDS_0496	1	100.0	100.0	100.0
SKTGIJFO_CDS_0055	SKTGIJFO_CDS_0055	1	100.0	100.0	100.0
SKTGIJFO_CDS_0055	SKTGIJFO_CDS_3372	1	99.69	100.0	100.0
SKTGIJFO_CDS_0055	SKTGIJFO_CDS_2085	1	99.69	100.0	100.0
SKTGIJFO_CDS_0055	SKTGIJFO_CDS_3247	1	97.53	100.0	100.0
SKTGIJFO_CDS_0056	SKTGIJFO_CDS_1890	1	100.0	100.0	100.0
SKTGIJFO_CDS_0056	SKTGIJFO_CDS_0497	1	100.0	100.0	100.0
SKTGIJFO_CDS_0056	SKTGIJFO_CDS_0056	1	100.0	100.0	100.0
SKTGIJFO_CDS_0056	SKTGIJFO_CDS_3374	1	97.78	74.17	100.0
SKTGIJFO_CDS_0056	SKTGIJFO_CDS_2860	1	96.67	74.17	100.0
SKTGIJFO_CDS_0056	SKTGIJFO_CDS_2675	1	96.67	74.17	100.0
SKTGIJFO_CDS_0057	SKTGIJFO_CDS_0057	1	100.0	100.0	100.0
SKTGIJFO_CDS_0057	SKTGIJFO_CDS_1891	1	98.99	94.29	74.24
SKTGIJFO_CDS_0057	SKTGIJFO_CDS_0498	1	98.99	94.29	74.24
SKTGIJFO_CDS_0057	SKTGIJFO_CDS_3250	1	97.98	94.29	74.24
SKTGIJFO_CDS_0057	SKTGIJFO_CDS_3056	1	100.0	84.76	98.89
SKTGIJFO_CDS_0057	SKTGIJFO_CDS_2861	1	100.0	84.76	98.89
SKTGIJFO_CDS_0057	SKTGIJFO_CDS_2676	1	100.0	84.76	98.89
SKTGIJFO_CDS_0057	SKTGIJFO_CDS_3375	1	98.88	84.76	98.89
SKTGIJFO_CDS_0057	SKTGIJFO_CDS_2086	1	97.26	69.52	68.57
SKTGIJFO_CDS_0058	SKTGIJFO_CDS_1892	1	100.0	100.0	100.0
SKTGIJFO_CDS_0058	SKTGIJFO_CDS_0058	1	100.0	100.0	100.0
SKTGIJFO_CDS_0058	SKTGIJFO_CDS_2089	1	97.49	100.0	100.0
SKTGIJFO_CDS_0058	SKTGIJFO_CDS_3378	1	100.0	49.87	78.04
SKTGIJFO_CDS_0058	SKTGIJFO_CDS_3252	1	100.0	49.87	78.04
SKTGIJFO_CDS_0058	SKTGIJFO_CDS_3057	1	100.0	49.87	78.04
SKTGIJFO_CDS_0058	SKTGIJFO_CDS_2862	1	100.0	49.87	78.04
SKTGIJFO_CDS_0058	SKTGIJFO_CDS_2677	1	100.0	49.87	78.04
SKTGIJFO_CDS_0058	SKTGIJFO_CDS_0499	1	100.0	49.87	78.04
SKTGIJFO_CDS_0059	SKTGIJFO_CDS_1893	1	100.0	100.0	100.0
SKTGIJFO_CDS_0059	SKTGIJFO_CDS_0059	1	100.0	100.0	100.0
SKTGIJFO_CDS_0059	SKTGIJFO_CDS_3379	1	99.8	100.0	100.0
SKTGIJFO_CDS_0059	SKTGIJFO_CDS_2863	1	99.47	100.0	100.0
SKTGIJFO_CDS_0059	SKTGIJFO_CDS_2678	1	99.47	100.0	100.0
SKTGIJFO_CDS_0059	SKTGIJFO_CDS_2492	1	99.47	100.0	100.0
SKTGIJFO_CDS_0059	SKTGIJFO_CDS_0500	1	99.47	100.0	100.0
SKTGIJFO_CDS_0059	SKTGIJFO_CDS_3058	1	99.28	100.0	100.0
SKTGIJFO_CDS_0059	SKTGIJFO_CDS_2090	1	99.28	100.0	100.0
SKTGIJFO_CDS_0060	SKTGIJFO_CDS_0060	1	100.0	100.0	100.0
SKTGIJFO_CDS_0060	SKTGIJFO_CDS_3380	1	99.44	100.0	100.0
SKTGIJFO_CDS_0060	SKTGIJFO_CDS_2864	1	99.03	100.0	100.0
SKTGIJFO_CDS_0060	SKTGIJFO_CDS_2679	1	99.03	100.0	100.0
SKTGIJFO_CDS_0060	SKTGIJFO_CDS_2493	1	99.03	100.0	100.0
SKTGIJFO_CDS_0060	SKTGIJFO_CDS_1894	1	98.82	100.0	100.0
SKTGIJFO_CDS_0060	SKTGIJFO_CDS_0501	1	98.82	100.0	100.0
SKTGIJFO_CDS_0060	SKTGIJFO_CDS_3059	1	96.81	100.0	100.0
SKTGIJFO_CDS_0060	SKTGIJFO_CDS_2091	1	96.81	100.0	100.0
SKTGIJFO_CDS_0061	SKTGIJFO_CDS_0061	1	100.0	100.0	100.0
SKTGIJFO_CDS_0061	SKTGIJFO_CDS_3381	1	99.79	100.0	100.0
SKTGIJFO_CDS_0061	SKTGIJFO_CDS_3060	1	99.79	100.0	100.0
SKTGIJFO_CDS_0061	SKTGIJFO_CDS_1895	1	99.58	100.0	100.0
SKTGIJFO_CDS_0061	SKTGIJFO_CDS_0502	1	99.58	100.0	100.0
SKTGIJFO_CDS_0061	SKTGIJFO_CDS_2865	1	99.15	100.0	100.0
SKTGIJFO_CDS_0061	SKTGIJFO_CDS_2680	1	99.15	100.0	100.0
SKTGIJFO_CDS_0061	SKTGIJFO_CDS_2494	1	99.15	100.0	100.0
SKTGIJFO_CDS_0061	SKTGIJFO_CDS_2092	1	98.51	100.0	100.0
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_3382	1	100.0	100.0	100.0
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_1896	1	100.0	100.0	100.0
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_0503	1	100.0	100.0	100.0
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_0062	1	100.0	100.0	100.0
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_3061	1	99.67	100.0	100.0
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_2681	1	99.24	100.0	100.0
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_2495	1	99.24	100.0	100.0
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_2866	1	99.13	100.0	100.0
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_2093	1	97.71	100.0	100.0
SKTGIJFO_CDS_0063	SKTGIJFO_CDS_0063	1	100.0	100.0	100.0
SKTGIJFO_CDS_0063	SKTGIJFO_CDS_3383	1	99.76	100.0	100.0
SKTGIJFO_CDS_0063	SKTGIJFO_CDS_3062	1	99.76	100.0	100.0
SKTGIJFO_CDS_0063	SKTGIJFO_CDS_1897	1	99.76	100.0	100.0
SKTGIJFO_CDS_0063	SKTGIJFO_CDS_0504	1	99.76	100.0	100.0
SKTGIJFO_CDS_0063	SKTGIJFO_CDS_2867	1	99.51	100.0	100.0
SKTGIJFO_CDS_0063	SKTGIJFO_CDS_2682	1	99.51	100.0	100.0
SKTGIJFO_CDS_0063	SKTGIJFO_CDS_2496	1	99.51	100.0	100.0
SKTGIJFO_CDS_0063	SKTGIJFO_CDS_2094	1	97.57	100.0	100.0
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_0064	1	100.0	100.0	100.0
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_1898	1	99.71	100.0	100.0
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_0505	1	99.61	100.0	100.0
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_3384	1	99.42	100.0	100.0
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_3063	1	99.42	100.0	100.0
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_2868	1	99.42	100.0	100.0
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_2683	1	99.42	100.0	100.0
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_2497	1	99.42	100.0	100.0
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_2095	1	99.23	100.0	100.0
SKTGIJFO_CDS_0065	SKTGIJFO_CDS_0065	1	100.0	100.0	100.0
SKTGIJFO_CDS_0065	SKTGIJFO_CDS_3064	1	99.58	100.0	100.0
SKTGIJFO_CDS_0065	SKTGIJFO_CDS_2869	1	99.58	100.0	100.0
SKTGIJFO_CDS_0065	SKTGIJFO_CDS_2684	1	99.58	100.0	100.0
SKTGIJFO_CDS_0065	SKTGIJFO_CDS_2498	1	99.58	100.0	100.0
SKTGIJFO_CDS_0065	SKTGIJFO_CDS_2096	1	99.58	100.0	100.0
SKTGIJFO_CDS_0065	SKTGIJFO_CDS_3385	1	99.37	100.0	100.0
SKTGIJFO_CDS_0065	SKTGIJFO_CDS_1899	1	99.16	100.0	100.0
SKTGIJFO_CDS_0065	SKTGIJFO_CDS_0506	1	98.95	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_3386	1	100.0	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_3065	1	100.0	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_2870	1	100.0	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_2685	1	100.0	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_2499	1	100.0	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_2097	1	100.0	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_1900	1	100.0	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_0507	1	100.0	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_0066	1	100.0	100.0	100.0
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_3387	1	100.0	37.68	19.05
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_3066	1	100.0	37.68	19.05
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_2871	1	100.0	37.68	19.05
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_2686	1	100.0	37.68	19.05
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_2500	1	100.0	37.68	19.05
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_2098	1	100.0	37.68	19.05
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_1901	1	100.0	37.68	19.05
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_0508	1	100.0	37.68	19.05
SKTGIJFO_CDS_0066	SKTGIJFO_CDS_0067	1	100.0	37.68	19.05
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_2686	1	100.0	100.0	100.0
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_2500	1	100.0	100.0	100.0
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_0067	1	100.0	100.0	100.0
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_3066	1	99.63	100.0	100.0
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_2871	1	99.63	100.0	100.0
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_2098	1	99.63	100.0	100.0
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_3387	1	91.58	100.0	100.0
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_1901	1	91.58	100.0	100.0
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_0508	1	91.58	100.0	100.0
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_3386	1	100.0	19.05	37.68
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_3065	1	100.0	19.05	37.68
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_2870	1	100.0	19.05	37.68
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_2685	1	100.0	19.05	37.68
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_2499	1	100.0	19.05	37.68
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_2097	1	100.0	19.05	37.68
SKTGIJFO_CDS_0067	SKTGIJFO_CDS_1900	1	100.0	19.05	37.68
